id_el,result_ind,press,temp,hydr,T_steam
21364,0,2.0,23.0,51.0,189.0
20701,8,2.7,19.0,49.0,188.0
21446,5,1.9,23.0,51.0,183.0
21442,6,1.9,19.0,52.0,204.0
21455,0,2.0,19.0,47.0,181.0
21442,1,1.7,21.0,47.0,177.0
21350,0,1.8,19.0,50.0,190.0
20371,6,1.9,20.0,49.0,204.0
21455,0,1.7,18.0,53.0,184.0
20701,0,2.0,22.0,48.0,195.0
20701,0,1.9,20.0,46.0,187.0
20300,6,1.9,18.0,55.0,204.0
20695,0,1.7,22.0,53.0,193.0
21352,0,1.9,19.0,45.0,185.0
21453,4,1.7,23.0,47.0,210.0
20534,3,1.7,19.0,51.0,177.0
20300,0,1.8,20.0,48.0,199.0
21441,0,1.9,20.0,45.0,195.0
21455,0,1.8,23.0,48.0,186.0
20701,1,1.8,23.0,50.0,177.0
21352,5,2.7,19.0,54.0,183.0
21582,6,1.7,21.0,55.0,204.0
21442,0,1.9,20.0,47.0,182.0
21582,0,1.8,21.0,46.0,183.0
21012,0,2.0,19.0,54.0,194.0
21442,1,1.8,20.0,52.0,177.0
20701,2,1.5,19.0,47.0,166.0
21224,15,1.8,23.0,45.0,210.0
20304,0,1.7,22.0,49.0,197.0
21568,2,1.4,20.0,49.0,166.0
21582,0,1.7,23.0,54.0,194.0
21411,0,1.7,22.0,48.0,194.0
20701,3,1.4,23.0,54.0,182.0
21582,6,1.2,23.0,46.0,204.0
20380,0,1.9,18.0,51.0,186.0
21441,0,1.9,18.0,54.0,192.0
21442,1,1.9,18.0,50.0,177.0
20371,6,1.8,19.0,53.0,204.0
21442,0,2.0,18.0,54.0,184.0
21442,0,1.7,23.0,55.0,193.0
20371,0,1.8,21.0,46.0,192.0
21582,2,1.5,21.0,52.0,166.0
21454,0,1.7,22.0,48.0,180.0
20355,1,1.9,20.0,47.0,177.0
20380,6,1.7,19.0,54.0,204.0
21352,16,2.0,19.0,55.0,186.0
21224,0,1.8,22.0,52.0,200.0
20534,3,1.5,22.0,46.0,182.0
20303,0,1.7,20.0,48.0,190.0
20701,3,1.4,19.0,51.0,177.0
20695,0,2.0,21.0,49.0,195.0
20701,0,1.9,21.0,54.0,200.0
20695,0,1.8,23.0,54.0,195.0
21442,0,1.9,22.0,47.0,180.0
21224,0,1.7,19.0,48.0,186.0
21352,0,2.0,23.0,47.0,185.0
21352,0,1.8,22.0,45.0,189.0
21442,3,1.7,23.0,49.0,182.0
20870,6,1.7,19.0,54.0,204.0
20701,3,1.4,20.0,52.0,182.0
20701,3,1.4,18.0,51.0,182.0
20304,0,1.7,21.0,55.0,199.0
21411,9,2.9,22.0,54.0,195.0
21442,3,1.7,22.0,55.0,204.0
21365,0,2.0,18.0,46.0,186.0
21441,0,1.8,23.0,55.0,195.0
20739,0,1.8,21.0,45.0,197.0
20303,6,2.0,22.0,46.0,204.0
21318,4,1.3,18.0,54.0,210.0
21328,0,1.8,23.0,49.0,182.0
21442,15,1.7,19.0,50.0,210.0
21442,0,2.0,18.0,51.0,195.0
20355,0,1.8,18.0,47.0,192.0
21441,0,1.7,19.0,53.0,187.0
20695,0,1.7,23.0,48.0,186.0
20304,3,1.4,20.0,55.0,182.0
20303,17,1.7,20.0,53.0,201.0
21461,3,1.6,18.0,50.0,182.0
21582,0,1.9,18.0,45.0,200.0
21442,15,1.7,22.0,49.0,210.0
21442,0,2.0,19.0,50.0,196.0
20303,1,1.7,20.0,51.0,177.0
21352,0,1.7,18.0,47.0,200.0
21453,4,1.6,23.0,48.0,210.0
21365,0,2.0,21.0,49.0,180.0
20304,3,1.2,19.0,47.0,204.0
21411,0,2.0,21.0,55.0,192.0
20701,3,1.4,18.0,46.0,182.0
21441,0,1.9,20.0,48.0,191.0
20380,13,1.6,21.0,46.0,175.0
21446,4,1.6,19.0,45.0,210.0
20534,6,1.8,23.0,52.0,204.0
21442,10,2.5,18.0,47.0,200.0
21580,16,1.9,22.0,46.0,186.0
20304,3,1.7,21.0,54.0,182.0
20846,0,1.9,22.0,45.0,184.0
20701,0,1.7,18.0,50.0,190.0
20534,0,1.7,22.0,53.0,180.0
21131,1,1.6,22.0,53.0,166.0
20984,6,1.8,21.0,46.0,204.0
21411,0,1.9,22.0,45.0,195.0
20304,0,1.8,23.0,52.0,198.0
21115,6,1.7,23.0,47.0,204.0
20695,0,1.8,23.0,50.0,189.0
20870,3,1.7,22.0,54.0,182.0
20304,0,1.9,19.0,49.0,182.0
21350,0,1.7,21.0,46.0,191.0
20534,12,2.4,18.0,52.0,206.0
20381,0,1.7,18.0,45.0,199.0
20371,0,2.0,18.0,51.0,191.0
20870,0,2.0,19.0,47.0,199.0
21411,0,1.8,23.0,50.0,188.0
21411,6,1.6,19.0,47.0,204.0
21480,1,1.9,21.0,50.0,177.0
21442,15,1.9,18.0,46.0,210.0
21523,0,2.0,23.0,52.0,182.0
21352,0,1.7,21.0,49.0,199.0
20701,3,1.3,18.0,48.0,182.0
20870,17,1.6,22.0,45.0,201.0
20371,8,2.2,20.0,53.0,183.0
21224,9,2.5,18.0,45.0,195.0
20873,0,1.7,19.0,48.0,192.0
21442,0,2.0,18.0,49.0,181.0
21446,4,1.5,23.0,45.0,210.0
20534,13,1.2,22.0,46.0,175.0
21531,4,1.6,20.0,48.0,210.0
21442,0,2.0,22.0,47.0,182.0
20845,4,1.3,21.0,45.0,210.0
21582,10,2.8,18.0,52.0,200.0
21454,4,1.3,20.0,52.0,210.0
21453,4,1.4,19.0,45.0,210.0
20845,0,2.0,19.0,45.0,182.0
21352,0,1.8,22.0,45.0,194.0
20701,0,1.9,19.0,54.0,195.0
21442,6,1.7,18.0,46.0,204.0
21582,0,2.0,22.0,50.0,185.0
20534,0,1.9,19.0,54.0,194.0
21442,0,1.9,21.0,48.0,180.0
21442,0,1.8,21.0,54.0,198.0
21434,5,1.9,23.0,51.0,183.0
20701,0,2.0,23.0,50.0,197.0
21442,0,1.9,19.0,47.0,184.0
20701,0,2.0,20.0,46.0,193.0
20303,7,1.7,20.0,49.0,189.0
21328,3,1.4,22.0,52.0,182.0
21454,0,2.0,23.0,51.0,194.0
21453,4,1.2,23.0,45.0,210.0
20534,2,2.5,18.0,54.0,200.0
21365,4,1.5,21.0,48.0,210.0
20701,0,1.8,19.0,55.0,190.0
20371,0,2.0,23.0,45.0,185.0
20534,1,1.9,23.0,52.0,177.0
21568,17,1.6,19.0,48.0,201.0
21527,4,1.3,20.0,52.0,210.0
20304,2,1.6,22.0,54.0,166.0
20304,0,2.0,20.0,54.0,183.0
21352,6,1.9,19.0,47.0,204.0
21441,6,1.2,20.0,54.0,204.0
20534,0,1.9,22.0,46.0,191.0
21364,0,1.7,18.0,46.0,193.0
20303,0,1.9,18.0,54.0,191.0
21352,4,1.7,18.0,45.0,210.0
21442,15,1.9,22.0,55.0,210.0
21461,1,1.7,18.0,49.0,177.0
20355,0,1.8,20.0,51.0,193.0
21411,15,2.0,19.0,51.0,210.0
21582,11,2.4,18.0,46.0,175.0
20870,0,2.0,18.0,46.0,192.0
21454,0,1.7,22.0,47.0,186.0
21442,0,2.0,22.0,54.0,183.0
20304,0,1.9,18.0,50.0,180.0
20300,0,1.8,22.0,46.0,199.0
20371,0,1.7,20.0,48.0,185.0
20534,6,2.0,22.0,49.0,204.0
20874,9,2.5,23.0,48.0,195.0
20300,0,1.9,22.0,52.0,199.0
20762,3,1.7,21.0,53.0,182.0
20701,3,1.7,20.0,54.0,177.0
21582,5,2.1,18.0,55.0,183.0
21364,0,1.9,22.0,52.0,198.0
20756,16,1.7,21.0,53.0,186.0
21352,6,2.0,21.0,46.0,204.0
21411,1,2.0,20.0,54.0,177.0
20701,0,1.7,20.0,54.0,186.0
20701,3,1.5,18.0,54.0,204.0
20534,0,1.8,22.0,51.0,182.0
20701,0,1.7,23.0,51.0,194.0
21454,0,1.7,19.0,49.0,190.0
20695,0,1.7,18.0,54.0,200.0
21352,0,1.8,19.0,50.0,192.0
20739,6,1.7,18.0,48.0,204.0
20476,14,2.7,19.0,55.0,200.0
20873,6,1.9,22.0,46.0,204.0
20371,6,1.8,19.0,51.0,204.0
21455,0,2.0,23.0,51.0,183.0
20694,14,2.8,21.0,49.0,180.0
21568,4,1.5,22.0,54.0,210.0
20371,0,1.8,19.0,47.0,194.0
20534,3,1.2,21.0,46.0,182.0
20304,0,1.7,23.0,52.0,185.0
20701,0,2.0,21.0,53.0,197.0
20299,4,1.6,22.0,48.0,210.0
20371,0,1.8,20.0,45.0,185.0
21115,3,1.4,19.0,52.0,204.0
21352,0,2.0,20.0,48.0,199.0
21441,0,1.8,19.0,50.0,195.0
21411,0,2.0,22.0,46.0,181.0
20501,0,1.9,21.0,51.0,186.0
20300,3,1.5,21.0,46.0,182.0
21582,9,2.1,21.0,51.0,195.0
20304,0,1.7,19.0,45.0,184.0
21411,0,2.0,22.0,53.0,180.0
20931,4,1.3,19.0,54.0,210.0
20304,0,1.8,19.0,53.0,197.0
21442,10,2.0,20.0,46.0,200.0
21442,0,1.7,21.0,50.0,193.0
21453,4,1.5,22.0,53.0,210.0
20695,0,1.7,21.0,53.0,197.0
20695,3,1.5,18.0,54.0,204.0
21442,3,1.4,19.0,53.0,182.0
20873,6,1.9,21.0,51.0,204.0
21442,0,1.8,21.0,54.0,192.0
20701,1,1.9,23.0,50.0,177.0
21582,3,1.3,22.0,53.0,182.0
20700,3,1.2,19.0,47.0,182.0
20304,7,2.0,21.0,50.0,189.0
20303,15,1.9,18.0,55.0,210.0
20381,0,1.7,18.0,45.0,193.0
21352,0,2.0,22.0,46.0,181.0
21442,15,2.0,21.0,49.0,210.0
21434,4,3.0,19.0,47.0,183.0
21442,0,2.0,20.0,55.0,192.0
21352,6,1.9,21.0,54.0,204.0
21442,0,2.0,19.0,55.0,200.0
20762,0,1.7,18.0,46.0,200.0
20355,0,1.7,22.0,48.0,180.0
21454,0,1.8,22.0,49.0,197.0
21442,0,1.7,18.0,53.0,183.0
20870,8,2.0,21.0,55.0,188.0
21582,11,1.9,19.0,52.0,175.0
20355,7,1.7,19.0,55.0,189.0
20583,0,1.9,22.0,45.0,190.0
20534,3,1.5,19.0,55.0,182.0
21411,0,2.0,19.0,46.0,181.0
20534,0,1.9,18.0,46.0,188.0
20781,3,1.7,19.0,49.0,182.0
20476,10,2.7,19.0,55.0,200.0
21461,4,1.4,23.0,46.0,210.0
20355,1,2.0,18.0,46.0,177.0
20371,0,1.7,22.0,50.0,195.0
21442,3,1.3,19.0,51.0,182.0
21369,0,1.8,22.0,48.0,195.0
20304,16,1.7,21.0,52.0,186.0
21411,0,1.7,21.0,48.0,190.0
21442,0,1.8,23.0,51.0,181.0
21441,11,2.5,20.0,48.0,175.0
20381,0,1.7,18.0,48.0,194.0
21442,0,1.7,21.0,50.0,189.0
21328,1,2.9,20.0,54.0,206.0
21442,1,1.9,23.0,48.0,177.0
20951,18,2.5,20.0,47.0,197.0
20355,0,1.8,23.0,49.0,197.0
20944,0,1.7,21.0,51.0,194.0
21444,15,1.8,21.0,49.0,210.0
21442,16,1.9,20.0,47.0,186.0
20803,0,1.8,23.0,51.0,180.0
21442,0,1.7,23.0,45.0,200.0
21454,0,1.9,22.0,46.0,192.0
20534,15,2.0,19.0,55.0,210.0
20534,3,1.5,18.0,54.0,177.0
20371,0,2.0,18.0,55.0,192.0
21442,0,1.8,19.0,54.0,181.0
20870,0,1.9,22.0,51.0,193.0
21365,4,1.6,20.0,47.0,210.0
21411,0,2.0,19.0,46.0,191.0
20304,0,1.7,20.0,49.0,198.0
20380,0,2.0,19.0,54.0,190.0
20762,0,1.7,19.0,51.0,183.0
21337,10,2.0,20.0,51.0,200.0
20695,6,1.9,19.0,55.0,204.0
21352,0,2.0,18.0,50.0,183.0
20695,6,1.7,19.0,55.0,204.0
21352,0,1.7,21.0,54.0,190.0
21442,16,2.0,22.0,45.0,186.0
21444,0,2.0,18.0,55.0,181.0
21328,0,2.0,21.0,50.0,188.0
20803,0,1.7,22.0,54.0,194.0
21352,1,1.2,20.0,54.0,177.0
20304,16,1.6,22.0,50.0,210.0
21453,4,1.4,20.0,48.0,210.0
21312,0,2.0,20.0,48.0,187.0
21365,4,1.2,20.0,54.0,210.0
21454,0,2.0,20.0,55.0,186.0
21434,0,2.0,19.0,54.0,188.0
20662,6,1.8,19.0,50.0,204.0
21365,4,1.4,19.0,45.0,210.0
20300,4,1.6,20.0,52.0,210.0
21442,0,1.8,22.0,50.0,194.0
21310,0,1.8,21.0,47.0,192.0
20762,17,1.2,20.0,47.0,201.0
20870,0,1.8,23.0,53.0,195.0
21369,0,1.7,18.0,53.0,190.0
20695,10,2.1,20.0,55.0,200.0
20701,3,1.6,18.0,48.0,182.0
20303,6,1.8,21.0,51.0,204.0
21442,1,1.9,23.0,54.0,177.0
20870,6,1.7,23.0,52.0,204.0
20701,3,1.6,19.0,52.0,182.0
21461,4,1.3,21.0,55.0,210.0
20762,1,1.8,22.0,46.0,177.0
20534,0,1.7,21.0,46.0,192.0
20303,6,2.0,20.0,50.0,204.0
20534,0,1.8,22.0,50.0,198.0
20803,0,1.7,18.0,55.0,199.0
21365,8,2.6,20.0,52.0,188.0
21352,6,1.6,22.0,51.0,204.0
20371,0,1.8,22.0,55.0,197.0
20583,0,1.7,18.0,47.0,189.0
21461,15,1.9,20.0,51.0,210.0
20700,1,1.9,23.0,48.0,177.0
20701,0,1.9,23.0,50.0,190.0
20303,0,1.7,23.0,52.0,195.0
21411,0,1.7,21.0,53.0,200.0
21328,9,1.9,23.0,49.0,195.0
21442,0,1.9,18.0,48.0,191.0
21530,0,1.7,20.0,48.0,190.0
20304,15,2.6,19.0,50.0,183.0
20534,0,2.0,22.0,53.0,198.0
20534,0,1.7,23.0,46.0,194.0
20371,7,1.7,22.0,50.0,189.0
20695,0,1.7,23.0,51.0,185.0
21352,0,1.9,22.0,51.0,185.0
20803,0,1.7,19.0,53.0,184.0
20700,3,1.2,22.0,55.0,182.0
21454,0,1.9,20.0,55.0,193.0
21411,15,1.9,23.0,51.0,210.0
20649,4,1.2,23.0,50.0,210.0
20701,0,1.9,20.0,49.0,181.0
20701,3,1.7,20.0,47.0,182.0
20739,0,1.9,20.0,54.0,200.0
20534,6,1.9,18.0,51.0,204.0
20695,0,1.8,22.0,50.0,196.0
20304,0,1.8,23.0,45.0,184.0
21448,0,1.7,23.0,55.0,182.0
21582,3,1.3,21.0,50.0,182.0
21480,3,1.2,22.0,46.0,182.0
20371,0,1.9,20.0,52.0,189.0
20303,3,1.4,22.0,53.0,204.0
21446,4,1.6,21.0,47.0,210.0
21455,16,1.7,19.0,53.0,186.0
20304,8,2.0,23.0,54.0,188.0
20300,6,1.8,21.0,54.0,204.0
20701,3,1.4,18.0,52.0,182.0
20303,0,1.8,23.0,51.0,184.0
21352,12,2.5,21.0,46.0,206.0
20701,3,1.4,21.0,51.0,182.0
21546,10,2.2,19.0,45.0,206.0
21352,10,3.0,19.0,47.0,200.0
21530,4,1.5,22.0,45.0,210.0
20534,0,1.7,19.0,54.0,184.0
21441,0,1.9,23.0,53.0,187.0
21365,12,2.1,20.0,54.0,206.0
20534,8,1.9,23.0,54.0,188.0
20701,0,2.0,21.0,53.0,180.0
21442,0,1.8,19.0,53.0,191.0
21441,10,3.0,23.0,46.0,200.0
21328,3,1.6,23.0,53.0,182.0
21442,0,1.7,19.0,50.0,190.0
20534,0,2.0,20.0,51.0,192.0
21352,12,1.9,20.0,51.0,206.0
21367,0,1.9,19.0,46.0,200.0
21434,5,2.4,21.0,49.0,183.0
21365,4,1.3,22.0,49.0,210.0
21442,0,1.8,18.0,52.0,189.0
21442,10,2.7,18.0,54.0,200.0
21442,6,2.7,20.0,45.0,183.0
21442,0,1.7,22.0,46.0,199.0
21453,4,1.6,22.0,45.0,210.0
21461,5,3.0,21.0,55.0,183.0
20304,0,2.0,23.0,50.0,180.0
20873,0,2.0,23.0,53.0,194.0
20300,6,1.7,19.0,45.0,204.0
20534,6,1.9,22.0,54.0,204.0
20701,0,1.9,23.0,48.0,196.0
21582,0,2.0,22.0,47.0,198.0
21442,0,1.9,19.0,48.0,185.0
20371,0,2.0,22.0,55.0,198.0
20870,0,1.9,19.0,48.0,193.0
20701,15,2.0,21.0,52.0,210.0
20953,18,2.2,21.0,52.0,197.0
20870,3,1.3,23.0,50.0,182.0
20304,7,1.4,21.0,52.0,201.0
20751,6,2.0,19.0,52.0,204.0
21328,3,1.3,21.0,54.0,182.0
21434,0,1.9,18.0,47.0,196.0
20534,2,1.7,21.0,50.0,166.0
20299,2,1.2,22.0,46.0,166.0
20762,3,1.4,23.0,49.0,204.0
21442,6,1.7,23.0,51.0,204.0
20380,6,1.7,21.0,54.0,204.0
20380,0,1.9,19.0,49.0,193.0
20931,0,2.0,23.0,48.0,182.0
20303,0,1.9,18.0,47.0,181.0
20695,8,2.7,18.0,54.0,188.0
20304,3,1.5,23.0,48.0,182.0
21442,0,1.9,21.0,49.0,180.0
21365,4,1.7,18.0,49.0,210.0
20695,0,2.0,22.0,52.0,193.0
20701,3,1.5,20.0,51.0,166.0
21442,0,1.7,23.0,49.0,199.0
21544,0,1.8,21.0,50.0,195.0
20870,10,2.8,23.0,52.0,200.0
21546,6,1.9,22.0,53.0,204.0
20534,5,2.9,19.0,48.0,183.0
20304,0,1.9,23.0,45.0,198.0
20300,0,2.0,22.0,49.0,185.0
21442,1,2.0,21.0,46.0,177.0
21434,0,1.9,19.0,47.0,183.0
21441,0,2.0,18.0,50.0,198.0
20371,11,2.7,18.0,54.0,206.0
21389,0,1.9,22.0,45.0,181.0
21442,0,1.9,18.0,50.0,182.0
20701,1,1.7,20.0,54.0,177.0
20695,0,1.9,22.0,52.0,181.0
20931,3,1.3,21.0,52.0,210.0
20986,18,2.5,23.0,52.0,197.0
21442,0,1.8,18.0,49.0,182.0
21480,4,1.2,18.0,49.0,210.0
21328,0,2.0,23.0,54.0,195.0
20534,14,2.7,23.0,47.0,180.0
20371,0,1.9,21.0,54.0,195.0
21366,0,1.7,18.0,49.0,181.0
20380,0,2.0,23.0,52.0,185.0
20354,2,1.7,22.0,47.0,166.0
21442,0,1.7,19.0,48.0,186.0
21446,4,1.2,22.0,52.0,210.0
21411,0,2.0,23.0,55.0,198.0
21442,0,1.8,23.0,47.0,181.0
21365,1,1.7,22.0,51.0,177.0
21453,4,1.5,22.0,53.0,210.0
21345,1,1.7,21.0,53.0,177.0
21442,0,2.0,20.0,45.0,193.0
21294,0,2.0,22.0,47.0,192.0
21455,0,1.7,21.0,51.0,195.0
20371,0,2.0,22.0,52.0,180.0
20695,0,2.0,20.0,54.0,190.0
21461,1,2.0,20.0,46.0,177.0
20701,0,1.8,21.0,54.0,183.0
20534,8,2.6,23.0,54.0,188.0
20371,0,2.0,22.0,49.0,193.0
21582,0,2.0,18.0,46.0,192.0
20870,6,1.7,18.0,46.0,204.0
20534,1,1.7,19.0,51.0,177.0
20701,1,2.0,20.0,53.0,177.0
21365,0,2.0,21.0,52.0,187.0
21442,3,1.2,22.0,47.0,204.0
20873,3,1.5,23.0,50.0,182.0
20778,1,1.8,21.0,50.0,177.0
20762,0,2.0,18.0,54.0,199.0
21352,6,1.7,20.0,52.0,204.0
20381,0,1.8,22.0,52.0,193.0
20303,1,1.8,20.0,51.0,177.0
21352,0,2.0,23.0,47.0,185.0
20304,0,2.0,19.0,45.0,180.0
20845,4,1.5,19.0,50.0,210.0
21582,15,2.3,21.0,54.0,180.0
20381,0,1.7,19.0,51.0,200.0
21441,14,2.6,20.0,50.0,180.0
20304,3,1.7,23.0,45.0,182.0
20476,19,2.1,23.0,50.0,200.0
20873,0,1.8,23.0,53.0,191.0
20762,3,3.0,21.0,47.0,206.0
21568,0,1.7,21.0,49.0,183.0
21411,0,2.0,19.0,49.0,180.0
21411,3,1.5,21.0,50.0,204.0
20534,0,2.0,22.0,52.0,180.0
21455,0,1.9,19.0,49.0,199.0
20300,9,3.0,20.0,47.0,206.0
21442,0,1.8,19.0,46.0,183.0
20701,3,1.4,21.0,52.0,182.0
21434,4,1.7,18.0,45.0,210.0
21411,0,2.0,21.0,54.0,183.0
21434,4,1.2,22.0,50.0,210.0
21582,12,2.7,19.0,45.0,206.0
20476,13,3.0,18.0,50.0,200.0
20762,0,2.0,18.0,55.0,198.0
20371,6,1.8,18.0,48.0,204.0
21530,0,1.9,19.0,45.0,199.0
20371,6,2.0,19.0,55.0,204.0
20701,0,2.0,22.0,47.0,185.0
21454,0,1.7,21.0,46.0,199.0
21441,0,1.9,20.0,53.0,198.0
21461,0,1.9,18.0,46.0,186.0
21352,9,2.2,19.0,45.0,195.0
21367,0,1.9,19.0,46.0,196.0
20695,0,1.7,20.0,46.0,192.0
20951,18,3.0,20.0,47.0,197.0
20476,19,3.0,18.0,50.0,200.0
21293,3,1.7,22.0,50.0,182.0
21365,4,1.5,21.0,54.0,210.0
20701,0,1.7,20.0,48.0,185.0
21582,6,2.0,20.0,55.0,204.0
20355,0,1.8,21.0,45.0,198.0
21352,0,1.8,21.0,48.0,193.0
20371,6,2.0,20.0,50.0,204.0
21352,0,1.9,23.0,55.0,192.0
21442,0,1.8,22.0,48.0,187.0
20762,0,2.0,19.0,53.0,186.0
21582,10,2.6,18.0,49.0,200.0
21442,13,2.7,21.0,55.0,206.0
21411,0,1.7,20.0,51.0,181.0
21328,0,1.9,19.0,45.0,186.0
21454,0,1.8,23.0,47.0,181.0
21365,11,1.9,21.0,54.0,175.0
20304,0,1.9,18.0,45.0,198.0
21442,0,1.9,21.0,49.0,188.0
20701,0,1.9,22.0,51.0,199.0
21441,4,1.4,20.0,48.0,210.0
20534,0,2.0,21.0,49.0,186.0
21365,4,1.4,22.0,49.0,210.0
21480,3,1.3,18.0,54.0,182.0
21442,2,2.4,20.0,47.0,200.0
21454,0,1.7,18.0,45.0,195.0
20476,14,2.1,22.0,54.0,200.0
20534,0,2.0,18.0,50.0,200.0
20701,15,1.9,19.0,46.0,210.0
21442,0,2.0,21.0,55.0,183.0
21411,6,1.8,23.0,51.0,204.0
20371,0,2.0,23.0,47.0,188.0
21127,4,1.3,21.0,50.0,210.0
20304,7,1.4,22.0,45.0,201.0
20701,0,1.9,20.0,55.0,194.0
21480,16,1.8,21.0,48.0,186.0
21352,4,1.5,22.0,49.0,210.0
21442,0,1.7,22.0,47.0,191.0
20762,6,1.7,20.0,55.0,204.0
20303,0,2.0,20.0,49.0,181.0
21442,16,2.0,21.0,50.0,186.0
21352,0,1.9,23.0,51.0,199.0
21364,1,1.7,22.0,51.0,177.0
20304,0,2.0,18.0,53.0,191.0
20371,0,1.7,20.0,49.0,183.0
20846,0,1.7,18.0,46.0,189.0
21442,3,1.6,21.0,53.0,182.0
20737,3,1.2,23.0,54.0,204.0
21442,0,2.0,18.0,55.0,196.0
21365,4,2.2,21.0,54.0,175.0
210,8,2.3,18.0,47.0,175.0
21442,4,1.3,18.0,52.0,210.0
20303,0,1.8,20.0,51.0,196.0
20355,0,1.8,18.0,55.0,197.0
20931,4,1.3,19.0,54.0,210.0
20534,15,1.7,23.0,49.0,210.0
20534,0,1.7,18.0,46.0,195.0
20304,2,1.6,23.0,47.0,166.0
21527,0,1.8,20.0,52.0,198.0
20701,3,1.3,20.0,50.0,182.0
21442,0,1.7,18.0,52.0,186.0
21455,0,1.7,21.0,54.0,185.0
20371,0,1.8,22.0,50.0,200.0
21213,3,1.7,23.0,48.0,182.0
21240,0,1.8,19.0,51.0,195.0
20303,16,1.7,20.0,45.0,186.0
21446,4,1.6,22.0,52.0,210.0
20781,0,1.7,22.0,49.0,189.0
20303,6,1.4,22.0,45.0,204.0
20534,6,2.0,22.0,49.0,204.0
21442,6,2.8,20.0,53.0,195.0
21213,0,1.7,23.0,50.0,185.0
21480,16,1.4,18.0,48.0,204.0
21531,4,1.5,20.0,48.0,210.0
21442,0,1.9,18.0,46.0,183.0
20870,0,1.9,19.0,47.0,186.0
21411,9,2.1,23.0,48.0,195.0
20534,0,1.7,22.0,45.0,198.0
21352,0,1.9,23.0,47.0,185.0
21365,4,1.7,23.0,55.0,210.0
20371,0,2.0,20.0,50.0,189.0
21442,0,1.7,23.0,54.0,191.0
20303,8,2.4,21.0,51.0,188.0
20371,0,1.9,18.0,45.0,191.0
21582,0,1.8,23.0,53.0,186.0
21411,0,2.0,19.0,51.0,186.0
21365,0,1.7,22.0,49.0,193.0
21442,3,1.4,20.0,51.0,182.0
21131,0,1.7,23.0,50.0,198.0
21442,0,1.9,21.0,48.0,187.0
20534,15,2.0,21.0,49.0,210.0
21411,0,2.0,21.0,46.0,180.0
20534,0,1.7,20.0,52.0,197.0
21442,15,1.8,19.0,53.0,210.0
21411,0,1.9,23.0,52.0,185.0
20873,3,1.6,20.0,51.0,182.0
20870,19,1.2,20.0,46.0,210.0
20701,0,1.9,19.0,51.0,191.0
20695,6,1.9,23.0,49.0,204.0
21546,14,1.9,18.0,55.0,180.0
20845,0,2.0,20.0,55.0,190.0
20380,0,1.7,20.0,45.0,184.0
21582,4,1.2,23.0,55.0,210.0
21352,0,1.9,20.0,54.0,200.0
20304,2,1.6,19.0,48.0,166.0
20300,3,1.4,22.0,49.0,182.0
21328,6,1.8,20.0,49.0,204.0
20534,16,1.7,21.0,53.0,186.0
21441,6,2.0,23.0,48.0,204.0
21442,15,1.7,18.0,49.0,210.0
20303,1,2.0,20.0,51.0,177.0
21411,0,1.4,21.0,51.0,182.0
20701,15,1.9,22.0,45.0,210.0
20534,6,2.0,20.0,54.0,204.0
20303,0,1.7,23.0,49.0,195.0
20303,0,1.7,23.0,52.0,184.0
21546,18,2.2,19.0,45.0,206.0
21442,0,1.7,18.0,52.0,187.0
21582,15,1.9,22.0,46.0,210.0
20762,0,2.0,18.0,52.0,191.0
20983,6,1.9,20.0,46.0,204.0
20695,0,2.0,22.0,54.0,194.0
21442,6,2.0,18.0,54.0,204.0
21365,4,1.7,21.0,49.0,210.0
21312,0,1.8,21.0,46.0,185.0
20303,0,1.8,19.0,54.0,188.0
21568,0,1.8,22.0,50.0,185.0
20737,3,1.7,19.0,46.0,204.0
21365,4,1.5,18.0,45.0,210.0
20303,7,1.8,23.0,53.0,189.0
20355,0,1.9,23.0,50.0,198.0
21442,0,1.9,20.0,52.0,190.0
20355,2,2.4,18.0,45.0,200.0
21580,0,2.0,19.0,49.0,194.0
20534,8,2.6,20.0,51.0,188.0
20534,0,1.8,23.0,49.0,185.0
21442,0,1.9,20.0,54.0,182.0
21400,3,1.2,23.0,46.0,182.0
20870,6,2.0,21.0,49.0,204.0
21352,0,1.8,21.0,46.0,192.0
21442,3,1.3,21.0,49.0,182.0
20695,0,1.8,18.0,49.0,190.0
20639,6,2.6,18.0,54.0,203.0
21411,9,2.4,21.0,55.0,195.0
20299,0,1.8,21.0,47.0,181.0
21434,4,1.5,19.0,55.0,210.0
21448,3,1.6,21.0,51.0,182.0
20701,3,1.7,23.0,47.0,210.0
20695,3,1.3,18.0,54.0,182.0
21446,6,1.8,22.0,53.0,204.0
20303,6,1.2,23.0,52.0,204.0
20583,6,2.0,20.0,55.0,204.0
20303,8,2.9,20.0,48.0,188.0
20300,9,2.7,20.0,53.0,195.0
21442,0,1.7,18.0,45.0,194.0
20381,0,1.7,19.0,47.0,190.0
20303,0,1.7,19.0,51.0,192.0
21352,4,1.5,20.0,52.0,210.0
20476,5,2.8,19.0,55.0,200.0
20873,0,2.0,18.0,45.0,197.0
21580,1,1.9,20.0,51.0,177.0
20701,0,1.8,21.0,46.0,200.0
21364,6,2.0,19.0,51.0,204.0
21434,0,1.8,18.0,47.0,186.0
20873,6,1.5,18.0,54.0,204.0
21352,9,1.9,19.0,54.0,195.0
20701,3,1.4,19.0,48.0,182.0
21582,8,3.0,20.0,45.0,188.0
