day;temp;hydr
05.06.2023 8:00;20;54
05.06.2023 9:00;21;54
05.06.2023 10:00;22;47
05.06.2023 11:00;18;51
05.06.2023 12:00;22;46
05.06.2023 13:00;21;48
05.06.2023 14:00;20;51
05.06.2023 15:00;23;54
05.06.2023 16:00;18;47
05.06.2023 17:00;20;51
05.06.2023 18:00;19;50
05.06.2023 19:00;19;52
05.06.2023 20:00;23;53
05.06.2023 21:00;19;53
05.06.2023 22:00;20;48
05.06.2023 23:00;22;47
06.06.2023 0:00;21;52
06.06.2023 1:00;20;48
06.06.2023 2:00;23;46
06.06.2023 3:00;18;55
06.06.2023 4:00;20;49
06.06.2023 5:00;21;54
06.06.2023 6:00;18;46
06.06.2023 7:00;23;55
06.06.2023 8:00;19;48
06.06.2023 9:00;20;45
06.06.2023 10:00;22;53
06.06.2023 11:00;20;47
06.06.2023 12:00;22;50
06.06.2023 13:00;18;50
06.06.2023 14:00;22;51
06.06.2023 15:00;23;51
06.06.2023 16:00;18;50
06.06.2023 17:00;23;55
06.06.2023 18:00;23;51
06.06.2023 19:00;21;50
06.06.2023 20:00;18;45
06.06.2023 21:00;20;53
06.06.2023 22:00;23;55
06.06.2023 23:00;21;48
07.06.2023 0:00;22;50
07.06.2023 1:00;21;46
07.06.2023 2:00;19;55
07.06.2023 3:00;22;53
07.06.2023 4:00;23;52
07.06.2023 5:00;18;49
07.06.2023 6:00;19;49
07.06.2023 7:00;18;50
07.06.2023 8:00;20;53
07.06.2023 9:00;20;51
07.06.2023 10:00;21;53
07.06.2023 11:00;19;50
07.06.2023 12:00;23;54
07.06.2023 13:00;23;46
07.06.2023 14:00;18;48
07.06.2023 15:00;23;45
07.06.2023 16:00;22;53
07.06.2023 17:00;23;47
07.06.2023 18:00;21;45
07.06.2023 19:00;19;53
07.06.2023 20:00;23;48
07.06.2023 21:00;18;51
07.06.2023 22:00;22;54
07.06.2023 23:00;23;49
08.06.2023 0:00;21;54
08.06.2023 1:00;23;49
08.06.2023 2:00;19;47
08.06.2023 3:00;18;52
08.06.2023 4:00;22;52
08.06.2023 5:00;23;53
08.06.2023 6:00;19;54
08.06.2023 7:00;23;54
08.06.2023 8:00;20;47
08.06.2023 9:00;19;51
08.06.2023 10:00;18;46
08.06.2023 11:00;18;55
08.06.2023 12:00;21;48
08.06.2023 13:00;22;49
08.06.2023 14:00;20;47
08.06.2023 15:00;19;55
08.06.2023 16:00;20;55
08.06.2023 17:00;21;48
08.06.2023 18:00;22;54
08.06.2023 19:00;21;52
08.06.2023 20:00;22;50
08.06.2023 21:00;19;55
08.06.2023 22:00;20;52
08.06.2023 23:00;20;52
09.06.2023 0:00;22;45
09.06.2023 1:00;18;48
09.06.2023 2:00;22;52
09.06.2023 3:00;21;51
09.06.2023 4:00;23;45
09.06.2023 5:00;20;55
09.06.2023 6:00;23;53
09.06.2023 7:00;18;48
09.06.2023 8:00;19;46
09.06.2023 9:00;18;51
09.06.2023 10:00;18;46
09.06.2023 11:00;21;52
09.06.2023 12:00;21;45
09.06.2023 13:00;22;55
09.06.2023 14:00;22;49
09.06.2023 15:00;23;51
09.06.2023 16:00;19;50
09.06.2023 17:00;23;54
09.06.2023 18:00;18;55
09.06.2023 19:00;23;46
09.06.2023 20:00;22;51
09.06.2023 21:00;19;52
09.06.2023 22:00;23;50
09.06.2023 23:00;19;49
10.06.2023 0:00;22;53
10.06.2023 1:00;23;46
10.06.2023 2:00;21;54
10.06.2023 3:00;18;50
10.06.2023 4:00;22;53
10.06.2023 5:00;22;55
10.06.2023 6:00;18;54
10.06.2023 7:00;19;53
10.06.2023 8:00;22;48
10.06.2023 9:00;18;48
10.06.2023 10:00;18;55
10.06.2023 11:00;18;49
10.06.2023 12:00;23;46
10.06.2023 13:00;18;52
10.06.2023 14:00;22;47
10.06.2023 15:00;18;47
10.06.2023 16:00;18;46
10.06.2023 17:00;22;55
10.06.2023 18:00;20;45
10.06.2023 19:00;22;53
10.06.2023 20:00;21;48
10.06.2023 21:00;22;45
10.06.2023 22:00;18;45
10.06.2023 23:00;20;52
11.06.2023 0:00;19;47
11.06.2023 1:00;19;55
11.06.2023 2:00;23;47
11.06.2023 3:00;22;53
11.06.2023 4:00;18;55
11.06.2023 5:00;21;46
11.06.2023 6:00;23;46
11.06.2023 7:00;21;50
11.06.2023 8:00;20;50
11.06.2023 9:00;19;53
11.06.2023 10:00;20;46
11.06.2023 11:00;20;46
11.06.2023 12:00;20;52
11.06.2023 13:00;21;47
11.06.2023 14:00;20;54
11.06.2023 15:00;18;50
11.06.2023 16:00;22;51
11.06.2023 17:00;21;47
11.06.2023 18:00;22;52
11.06.2023 19:00;19;50
11.06.2023 20:00;19;48
11.06.2023 21:00;19;54
11.06.2023 22:00;19;49
11.06.2023 23:00;21;55
12.06.2023 0:00;20;47
12.06.2023 1:00;22;52
12.06.2023 2:00;21;55
12.06.2023 3:00;19;47
12.06.2023 4:00;19;53
12.06.2023 5:00;19;53
12.06.2023 6:00;21;50
12.06.2023 7:00;22;47
12.06.2023 8:00;18;53
12.06.2023 9:00;23;52
12.06.2023 10:00;21;55
12.06.2023 11:00;22;49
12.06.2023 12:00;18;50
12.06.2023 13:00;23;46
12.06.2023 14:00;19;48
12.06.2023 15:00;20;51
12.06.2023 16:00;18;48
12.06.2023 17:00;20;45
12.06.2023 18:00;20;49
12.06.2023 19:00;18;50
12.06.2023 20:00;22;52
12.06.2023 21:00;19;55
12.06.2023 22:00;20;51
12.06.2023 23:00;19;55
13.06.2023 0:00;23;47
13.06.2023 1:00;19;46
13.06.2023 2:00;18;45
13.06.2023 3:00;18;54
13.06.2023 4:00;21;52
13.06.2023 5:00;19;48
13.06.2023 6:00;21;49
13.06.2023 7:00;22;46
13.06.2023 8:00;21;46
13.06.2023 9:00;22;50
13.06.2023 10:00;19;45
13.06.2023 11:00;22;48
13.06.2023 12:00;22;45
13.06.2023 13:00;23;51
13.06.2023 14:00;18;48
13.06.2023 15:00;18;53
13.06.2023 16:00;19;47
13.06.2023 17:00;18;46
13.06.2023 18:00;18;49
13.06.2023 19:00;23;55
13.06.2023 20:00;19;55
13.06.2023 21:00;19;48
13.06.2023 22:00;18;49
13.06.2023 23:00;20;45
14.06.2023 0:00;22;49
14.06.2023 1:00;18;52
14.06.2023 2:00;21;55
14.06.2023 3:00;22;55
14.06.2023 4:00;18;49
14.06.2023 5:00;20;45
14.06.2023 6:00;22;51
14.06.2023 7:00;23;45
14.06.2023 8:00;22;55
14.06.2023 9:00;18;46
14.06.2023 10:00;23;45
14.06.2023 11:00;18;49
14.06.2023 12:00;19;45
14.06.2023 13:00;18;45
14.06.2023 14:00;18;50
14.06.2023 15:00;18;51
14.06.2023 16:00;19;49
14.06.2023 17:00;22;50
14.06.2023 18:00;22;55
14.06.2023 19:00;21;53
14.06.2023 20:00;22;55
14.06.2023 21:00;21;46
14.06.2023 22:00;22;53
14.06.2023 23:00;20;54
15.06.2023 0:00;22;55
15.06.2023 1:00;18;51
15.06.2023 2:00;18;53
15.06.2023 3:00;19;53
15.06.2023 4:00;21;52
15.06.2023 5:00;21;54
15.06.2023 6:00;22;51
15.06.2023 7:00;19;51
15.06.2023 8:00;23;53
15.06.2023 9:00;21;55
15.06.2023 10:00;22;53
15.06.2023 11:00;21;46
15.06.2023 12:00;20;49
15.06.2023 13:00;20;54
15.06.2023 14:00;21;45
15.06.2023 15:00;22;45
15.06.2023 16:00;19;50
15.06.2023 17:00;22;47
15.06.2023 18:00;18;54
15.06.2023 19:00;18;45
15.06.2023 20:00;19;47
15.06.2023 21:00;21;49
15.06.2023 22:00;19;54
15.06.2023 23:00;18;50
16.06.2023 0:00;19;48
16.06.2023 1:00;19;46
16.06.2023 2:00;19;45
16.06.2023 3:00;20;48
16.06.2023 4:00;20;47
16.06.2023 5:00;23;51
16.06.2023 6:00;19;55
16.06.2023 7:00;23;54
16.06.2023 8:00;22;54
16.06.2023 9:00;18;47
16.06.2023 10:00;20;45
16.06.2023 11:00;20;45
16.06.2023 12:00;18;55
16.06.2023 13:00;18;50
16.06.2023 14:00;18;48
16.06.2023 15:00;18;51
16.06.2023 16:00;18;53
16.06.2023 17:00;18;47
16.06.2023 18:00;21;47
16.06.2023 19:00;19;51
16.06.2023 20:00;20;45
16.06.2023 21:00;20;48
16.06.2023 22:00;20;48
16.06.2023 23:00;20;50
17.06.2023 0:00;19;48
17.06.2023 1:00;20;53
17.06.2023 2:00;18;51
17.06.2023 3:00;20;48
17.06.2023 4:00;23;51
17.06.2023 5:00;21;53
17.06.2023 6:00;19;45
17.06.2023 7:00;21;52
17.06.2023 8:00;19;55
17.06.2023 9:00;21;49
17.06.2023 10:00;22;51
17.06.2023 11:00;19;48
17.06.2023 12:00;21;47
17.06.2023 13:00;23;50
17.06.2023 14:00;19;51
17.06.2023 15:00;21;50
17.06.2023 16:00;23;51
17.06.2023 17:00;22;55
17.06.2023 18:00;18;46
17.06.2023 19:00;18;53
17.06.2023 20:00;21;49
17.06.2023 21:00;23;48
17.06.2023 22:00;21;48
17.06.2023 23:00;20;53
18.06.2023 0:00;18;53
18.06.2023 1:00;18;51
18.06.2023 2:00;21;55
18.06.2023 3:00;23;51
18.06.2023 4:00;23;52
18.06.2023 5:00;20;50
18.06.2023 6:00;20;50
18.06.2023 7:00;22;55
18.06.2023 8:00;21;50
18.06.2023 9:00;22;50
18.06.2023 10:00;18;55
18.06.2023 11:00;23;45
18.06.2023 12:00;21;52
18.06.2023 13:00;20;49
18.06.2023 14:00;22;54
18.06.2023 15:00;22;51
18.06.2023 16:00;19;45
18.06.2023 17:00;20;45
18.06.2023 18:00;21;49
18.06.2023 19:00;22;46
18.06.2023 20:00;19;53
18.06.2023 21:00;21;54
18.06.2023 22:00;18;46
18.06.2023 23:00;19;46
19.06.2023 0:00;20;55
19.06.2023 1:00;22;49
19.06.2023 2:00;23;52
19.06.2023 3:00;23;46
19.06.2023 4:00;20;45
19.06.2023 5:00;20;52
19.06.2023 6:00;18;51
19.06.2023 7:00;19;55
19.06.2023 8:00;19;45
19.06.2023 9:00;23;47
19.06.2023 10:00;21;46
19.06.2023 11:00;18;54
19.06.2023 12:00;20;50
19.06.2023 13:00;21;47
19.06.2023 14:00;22;46
19.06.2023 15:00;19;50
19.06.2023 16:00;20;55
19.06.2023 17:00;18;53
19.06.2023 18:00;18;53
19.06.2023 19:00;23;49
19.06.2023 20:00;20;55
19.06.2023 21:00;18;55
19.06.2023 22:00;18;50
19.06.2023 23:00;23;51
20.06.2023 0:00;22;53
20.06.2023 1:00;23;51
20.06.2023 2:00;21;48
20.06.2023 3:00;20;47
20.06.2023 4:00;21;47
20.06.2023 5:00;18;46
20.06.2023 6:00;20;55
20.06.2023 7:00;21;48
20.06.2023 8:00;23;49
20.06.2023 9:00;22;46
20.06.2023 10:00;18;46
20.06.2023 11:00;21;45
20.06.2023 12:00;19;49
20.06.2023 13:00;19;52
20.06.2023 14:00;18;46
20.06.2023 15:00;18;49
20.06.2023 16:00;19;50
20.06.2023 17:00;22;46
20.06.2023 18:00;23;48
20.06.2023 19:00;23;49
20.06.2023 20:00;22;49
20.06.2023 21:00;20;47
20.06.2023 22:00;23;55
20.06.2023 23:00;19;51
21.06.2023 0:00;23;49
21.06.2023 1:00;18;55
21.06.2023 2:00;23;45
21.06.2023 3:00;23;45
21.06.2023 4:00;21;52
21.06.2023 5:00;22;48
21.06.2023 6:00;18;48
21.06.2023 7:00;22;53
21.06.2023 8:00;23;49
21.06.2023 9:00;23;50
21.06.2023 10:00;21;53
21.06.2023 11:00;19;55
21.06.2023 12:00;21;51
21.06.2023 13:00;18;49
21.06.2023 14:00;20;49
21.06.2023 15:00;18;51
21.06.2023 16:00;20;54
21.06.2023 17:00;22;51
21.06.2023 18:00;20;52
21.06.2023 19:00;20;46
21.06.2023 20:00;22;48
21.06.2023 21:00;19;46
21.06.2023 22:00;19;46
21.06.2023 23:00;19;55
22.06.2023 0:00;18;48
22.06.2023 1:00;22;49
22.06.2023 2:00;19;47
22.06.2023 3:00;18;49
22.06.2023 4:00;23;51
22.06.2023 5:00;21;50
22.06.2023 6:00;19;55
22.06.2023 7:00;20;51
22.06.2023 8:00;22;55
22.06.2023 9:00;18;50
22.06.2023 10:00;23;48
22.06.2023 11:00;22;45
22.06.2023 12:00;23;45
22.06.2023 13:00;18;47
22.06.2023 14:00;23;53
22.06.2023 15:00;22;51
22.06.2023 16:00;18;51
22.06.2023 17:00;22;47
22.06.2023 18:00;19;53
22.06.2023 19:00;19;46
22.06.2023 20:00;18;51
22.06.2023 21:00;23;50
22.06.2023 22:00;20;48
22.06.2023 23:00;18;55
23.06.2023 0:00;21;48
23.06.2023 1:00;19;47
23.06.2023 2:00;23;55
23.06.2023 3:00;23;47
23.06.2023 4:00;18;52
23.06.2023 5:00;20;50
23.06.2023 6:00;21;50
23.06.2023 7:00;19;46
23.06.2023 8:00;22;51
23.06.2023 9:00;23;48
23.06.2023 10:00;18;47
23.06.2023 11:00;23;48
23.06.2023 12:00;23;46
23.06.2023 13:00;20;53
23.06.2023 14:00;23;50
23.06.2023 15:00;23;45
23.06.2023 16:00;22;55
23.06.2023 17:00;22;48
23.06.2023 18:00;23;53
23.06.2023 19:00;20;52
23.06.2023 20:00;18;52
23.06.2023 21:00;19;55
23.06.2023 22:00;22;55
23.06.2023 23:00;20;50
24.06.2023 0:00;20;45
24.06.2023 1:00;22;51
24.06.2023 2:00;22;54
24.06.2023 3:00;19;47
24.06.2023 4:00;22;46
24.06.2023 5:00;21;45
24.06.2023 6:00;20;55
24.06.2023 7:00;19;55
24.06.2023 8:00;18;48
24.06.2023 9:00;18;46
24.06.2023 10:00;21;50
24.06.2023 11:00;23;49
24.06.2023 12:00;19;51
24.06.2023 13:00;21;49
24.06.2023 14:00;22;50
24.06.2023 15:00;22;53
24.06.2023 16:00;22;55
24.06.2023 17:00;22;51
24.06.2023 18:00;23;50
24.06.2023 19:00;23;48
24.06.2023 20:00;22;45
24.06.2023 21:00;21;45
24.06.2023 22:00;20;50
24.06.2023 23:00;22;48
25.06.2023 0:00;18;50
25.06.2023 1:00;21;50
25.06.2023 2:00;18;51
25.06.2023 3:00;22;45
25.06.2023 4:00;23;51
25.06.2023 5:00;22;54
25.06.2023 6:00;19;45
25.06.2023 7:00;19;49
25.06.2023 8:00;23;53
25.06.2023 9:00;18;46
25.06.2023 10:00;23;45
25.06.2023 11:00;19;45
25.06.2023 12:00;22;45
25.06.2023 13:00;20;55
25.06.2023 14:00;18;49
25.06.2023 15:00;20;48
25.06.2023 16:00;21;49
25.06.2023 17:00;19;46
25.06.2023 18:00;21;53
25.06.2023 19:00;20;48
25.06.2023 20:00;18;50
25.06.2023 21:00;20;47
25.06.2023 22:00;23;53
25.06.2023 23:00;18;52
26.06.2023 0:00;23;53
26.06.2023 1:00;20;50
26.06.2023 2:00;23;55
26.06.2023 3:00;23;53
26.06.2023 4:00;18;52
26.06.2023 5:00;19;49
26.06.2023 6:00;20;54
26.06.2023 7:00;22;49
26.06.2023 8:00;23;52
26.06.2023 9:00;18;46
26.06.2023 10:00;22;53
26.06.2023 11:00;18;47
26.06.2023 12:00;18;55
26.06.2023 13:00;22;49
26.06.2023 14:00;19;46
26.06.2023 15:00;18;48
26.06.2023 16:00;18;53
26.06.2023 17:00;23;46
26.06.2023 18:00;22;52
26.06.2023 19:00;20;55
26.06.2023 20:00;23;50
26.06.2023 21:00;19;53
26.06.2023 22:00;19;46
26.06.2023 23:00;19;54
27.06.2023 0:00;19;55
27.06.2023 1:00;23;45
27.06.2023 2:00;19;47
27.06.2023 3:00;22;54
27.06.2023 4:00;21;51
27.06.2023 5:00;19;52
27.06.2023 6:00;21;46
27.06.2023 7:00;23;46
27.06.2023 8:00;22;50
27.06.2023 9:00;20;50
27.06.2023 10:00;23;47
27.06.2023 11:00;19;49
27.06.2023 12:00;21;46
27.06.2023 13:00;22;47
27.06.2023 14:00;23;52
27.06.2023 15:00;23;45
27.06.2023 16:00;22;48
27.06.2023 17:00;18;49
27.06.2023 18:00;20;53
27.06.2023 19:00;20;50
27.06.2023 20:00;18;51
27.06.2023 21:00;22;48
27.06.2023 22:00;20;49
27.06.2023 23:00;21;55
28.06.2023 0:00;19;46
28.06.2023 1:00;23;47
28.06.2023 2:00;23;45
28.06.2023 3:00;20;49
28.06.2023 4:00;20;53
28.06.2023 5:00;20;47
28.06.2023 6:00;23;48
28.06.2023 7:00;21;48
28.06.2023 8:00;21;50
28.06.2023 9:00;23;54
28.06.2023 10:00;21;51
28.06.2023 11:00;23;47
28.06.2023 12:00;18;54
28.06.2023 13:00;19;55
28.06.2023 14:00;18;46
28.06.2023 15:00;22;48
28.06.2023 16:00;19;47
28.06.2023 17:00;21;47
28.06.2023 18:00;19;47
28.06.2023 19:00;21;50
28.06.2023 20:00;20;48
28.06.2023 21:00;23;48
28.06.2023 22:00;21;51
28.06.2023 23:00;22;51
29.06.2023 0:00;20;46
29.06.2023 1:00;18;46
29.06.2023 2:00;18;54
29.06.2023 3:00;21;45
29.06.2023 4:00;22;55
29.06.2023 5:00;20;52
29.06.2023 6:00;21;55
29.06.2023 7:00;21;52
29.06.2023 8:00;20;54
29.06.2023 9:00;22;47
29.06.2023 10:00;18;49
29.06.2023 11:00;18;47
29.06.2023 12:00;23;51
29.06.2023 13:00;21;52
29.06.2023 14:00;23;48
29.06.2023 15:00;20;54
29.06.2023 16:00;19;47
29.06.2023 17:00;18;50
29.06.2023 18:00;19;48
29.06.2023 19:00;22;45
29.06.2023 20:00;18;51
29.06.2023 21:00;23;47
29.06.2023 22:00;23;48
29.06.2023 23:00;19;47
30.06.2023 0:00;23;54
30.06.2023 1:00;18;51
30.06.2023 2:00;19;46
30.06.2023 3:00;22;47
30.06.2023 4:00;20;53
30.06.2023 5:00;22;47
30.06.2023 6:00;21;49
30.06.2023 7:00;20;45
30.06.2023 8:00;20;51
30.06.2023 9:00;19;53
30.06.2023 10:00;22;49
30.06.2023 11:00;18;53
30.06.2023 12:00;18;51
30.06.2023 13:00;18;49
30.06.2023 14:00;20;47
30.06.2023 15:00;20;46
30.06.2023 16:00;18;54
30.06.2023 17:00;19;51
30.06.2023 18:00;18;52
30.06.2023 19:00;19;50
30.06.2023 20:00;20;52
30.06.2023 21:00;22;46
30.06.2023 22:00;19;54
30.06.2023 23:00;19;49
01.07.2023 0:00;20;45
01.07.2023 1:00;19;55
01.07.2023 2:00;21;48
01.07.2023 3:00;23;52
01.07.2023 4:00;20;48
01.07.2023 5:00;20;52
01.07.2023 6:00;21;46
01.07.2023 7:00;22;50
01.07.2023 8:00;18;55
01.07.2023 9:00;18;45
01.07.2023 10:00;23;51
01.07.2023 11:00;23;51
01.07.2023 12:00;21;54
01.07.2023 13:00;20;55
01.07.2023 14:00;21;50
01.07.2023 15:00;20;50
01.07.2023 16:00;22;45
01.07.2023 17:00;18;54
01.07.2023 18:00;21;47
01.07.2023 19:00;20;52
01.07.2023 20:00;22;49
01.07.2023 21:00;19;49
01.07.2023 22:00;20;48
01.07.2023 23:00;18;54
02.07.2023 0:00;19;45
02.07.2023 1:00;20;46
02.07.2023 2:00;20;48
02.07.2023 3:00;18;52
02.07.2023 4:00;21;46
02.07.2023 5:00;22;54
02.07.2023 6:00;22;53
02.07.2023 7:00;20;45
02.07.2023 8:00;20;54
02.07.2023 9:00;21;52
02.07.2023 10:00;23;55
02.07.2023 11:00;20;50
02.07.2023 12:00;19;48
02.07.2023 13:00;23;54
02.07.2023 14:00;20;48
02.07.2023 15:00;20;46
02.07.2023 16:00;23;49
02.07.2023 17:00;19;45
02.07.2023 18:00;18;47
02.07.2023 19:00;22;54
02.07.2023 20:00;20;53
02.07.2023 21:00;23;49
02.07.2023 22:00;20;45
02.07.2023 23:00;20;47
03.07.2023 0:00;19;50
03.07.2023 1:00;22;47
03.07.2023 2:00;20;52
03.07.2023 3:00;23;55
03.07.2023 4:00;18;48
03.07.2023 5:00;19;52
03.07.2023 6:00;22;52
03.07.2023 7:00;22;53
03.07.2023 8:00;22;47
03.07.2023 9:00;19;52
03.07.2023 10:00;20;53
03.07.2023 11:00;20;47
03.07.2023 12:00;22;55
03.07.2023 13:00;21;49
03.07.2023 14:00;22;47
03.07.2023 15:00;20;50
03.07.2023 16:00;23;46
03.07.2023 17:00;23;49
03.07.2023 18:00;20;48
03.07.2023 19:00;19;45
03.07.2023 20:00;19;54
03.07.2023 21:00;20;46
03.07.2023 22:00;20;49
03.07.2023 23:00;23;48
04.07.2023 0:00;19;46
04.07.2023 1:00;20;51
04.07.2023 2:00;19;48
04.07.2023 3:00;20;55
04.07.2023 4:00;19;55
04.07.2023 5:00;22;52
04.07.2023 6:00;19;53
04.07.2023 7:00;18;55
04.07.2023 8:00;18;49
04.07.2023 9:00;20;48
04.07.2023 10:00;22;55
04.07.2023 11:00;23;45
04.07.2023 12:00;18;47
04.07.2023 13:00;21;47
04.07.2023 14:00;21;54
04.07.2023 15:00;21;49
04.07.2023 16:00;20;50
04.07.2023 17:00;19;47
04.07.2023 18:00;22;47
04.07.2023 19:00;19;50
04.07.2023 20:00;19;55
04.07.2023 21:00;19;49
04.07.2023 22:00;19;46
04.07.2023 23:00;19;53
05.07.2023 0:00;21;45
05.07.2023 1:00;23;48
05.07.2023 2:00;20;53
05.07.2023 3:00;23;50
05.07.2023 4:00;23;45
05.07.2023 5:00;18;51
05.07.2023 6:00;18;48
05.07.2023 7:00;19;47
05.07.2023 8:00;21;53
05.07.2023 9:00;21;48
05.07.2023 10:00;23;51
05.07.2023 11:00;23;46
05.07.2023 12:00;18;54
05.07.2023 13:00;19;47
05.07.2023 14:00;22;54
05.07.2023 15:00;18;52
05.07.2023 16:00;20;48
05.07.2023 17:00;21;55
05.07.2023 18:00;23;48
05.07.2023 19:00;23;48
05.07.2023 20:00;19;52
05.07.2023 21:00;23;47
05.07.2023 22:00;21;52
05.07.2023 23:00;21;54
06.07.2023 0:00;19;45
06.07.2023 1:00;23;55
06.07.2023 2:00;21;51
06.07.2023 3:00;19;51
06.07.2023 4:00;23;53
06.07.2023 5:00;18;53
06.07.2023 6:00;20;50
06.07.2023 7:00;18;54
06.07.2023 8:00;22;45
06.07.2023 9:00;19;52
06.07.2023 10:00;18;51
06.07.2023 11:00;21;52
06.07.2023 12:00;18;47
06.07.2023 13:00;20;48
06.07.2023 14:00;21;46
06.07.2023 15:00;23;48
06.07.2023 16:00;22;53
06.07.2023 17:00;19;50
06.07.2023 18:00;19;52
06.07.2023 19:00;20;55
06.07.2023 20:00;19;49
06.07.2023 21:00;22;48
06.07.2023 22:00;18;45
06.07.2023 23:00;23;49
07.07.2023 0:00;19;52
07.07.2023 1:00;21;51
07.07.2023 2:00;23;53
07.07.2023 3:00;23;52
07.07.2023 4:00;19;55
07.07.2023 5:00;22;53
07.07.2023 6:00;23;52
07.07.2023 7:00;18;53
07.07.2023 8:00;23;49
07.07.2023 9:00;20;51
07.07.2023 10:00;21;49
07.07.2023 11:00;23;53
07.07.2023 12:00;21;53
07.07.2023 13:00;21;54
07.07.2023 14:00;23;53
07.07.2023 15:00;20;46
07.07.2023 16:00;20;51
07.07.2023 17:00;18;48
07.07.2023 18:00;23;45
07.07.2023 19:00;22;54
07.07.2023 20:00;20;53
07.07.2023 21:00;19;55
07.07.2023 22:00;21;51
07.07.2023 23:00;21;46
08.07.2023 0:00;19;51
08.07.2023 1:00;19;54
08.07.2023 2:00;20;54
08.07.2023 3:00;21;51
08.07.2023 4:00;23;51
08.07.2023 5:00;21;48
08.07.2023 6:00;21;46
08.07.2023 7:00;21;49
08.07.2023 8:00;19;50
08.07.2023 9:00;23;49
08.07.2023 10:00;21;47
08.07.2023 11:00;19;48
08.07.2023 12:00;21;48
08.07.2023 13:00;18;55
08.07.2023 14:00;20;52
08.07.2023 15:00;20;49
08.07.2023 16:00;20;49
08.07.2023 17:00;23;49
08.07.2023 18:00;22;48
08.07.2023 19:00;20;46
08.07.2023 20:00;22;47
08.07.2023 21:00;18;45
08.07.2023 22:00;23;49
08.07.2023 23:00;21;54
09.07.2023 0:00;19;45
09.07.2023 1:00;23;52
09.07.2023 2:00;20;48
09.07.2023 3:00;19;54
09.07.2023 4:00;23;47
09.07.2023 5:00;22;50
09.07.2023 6:00;22;53
09.07.2023 7:00;19;53
09.07.2023 8:00;22;53
09.07.2023 9:00;23;46
09.07.2023 10:00;21;50
09.07.2023 11:00;21;51
09.07.2023 12:00;19;49
09.07.2023 13:00;18;54
09.07.2023 14:00;18;49
09.07.2023 15:00;18;49
09.07.2023 16:00;21;45
09.07.2023 17:00;19;47
09.07.2023 18:00;23;52
09.07.2023 19:00;22;48
09.07.2023 20:00;23;55
09.07.2023 21:00;23;50
09.07.2023 22:00;23;51
09.07.2023 23:00;19;54
10.07.2023 0:00;21;50
10.07.2023 1:00;20;55
10.07.2023 2:00;21;45
10.07.2023 3:00;19;47
10.07.2023 4:00;18;48
10.07.2023 5:00;18;47
10.07.2023 6:00;21;54
10.07.2023 7:00;19;45
10.07.2023 8:00;22;51
10.07.2023 9:00;18;45
10.07.2023 10:00;21;54
10.07.2023 11:00;21;53
10.07.2023 12:00;21;45
10.07.2023 13:00;23;51
10.07.2023 14:00;18;51
10.07.2023 15:00;18;49
10.07.2023 16:00;19;48
10.07.2023 17:00;21;53
10.07.2023 18:00;20;54
10.07.2023 19:00;23;54
10.07.2023 20:00;22;55
10.07.2023 21:00;18;51
10.07.2023 22:00;19;47
10.07.2023 23:00;18;49
11.07.2023 0:00;22;55
11.07.2023 1:00;21;45
11.07.2023 2:00;22;54
11.07.2023 3:00;22;55
11.07.2023 4:00;22;50
11.07.2023 5:00;23;46
11.07.2023 6:00;20;51
11.07.2023 7:00;19;50
11.07.2023 8:00;23;47
11.07.2023 9:00;20;47
11.07.2023 10:00;18;54
11.07.2023 11:00;22;48
11.07.2023 12:00;22;52
11.07.2023 13:00;19;55
11.07.2023 14:00;18;53
11.07.2023 15:00;23;48
11.07.2023 16:00;20;50
11.07.2023 17:00;19;51
11.07.2023 18:00;22;47
11.07.2023 19:00;18;54
11.07.2023 20:00;22;51
11.07.2023 21:00;20;50
11.07.2023 22:00;20;52
11.07.2023 23:00;21;48
12.07.2023 0:00;23;46
12.07.2023 1:00;20;51
12.07.2023 2:00;22;54
12.07.2023 3:00;19;53
12.07.2023 4:00;20;54
12.07.2023 5:00;18;52
12.07.2023 6:00;20;52
12.07.2023 7:00;22;51
12.07.2023 8:00;23;54
12.07.2023 9:00;22;47
12.07.2023 10:00;20;51
12.07.2023 11:00;23;55
12.07.2023 12:00;18;48
12.07.2023 13:00;19;55
12.07.2023 14:00;23;49
12.07.2023 15:00;23;54
12.07.2023 16:00;19;48
12.07.2023 17:00;18;50
12.07.2023 18:00;21;47
12.07.2023 19:00;22;50
12.07.2023 20:00;20;45
12.07.2023 21:00;23;48
12.07.2023 22:00;20;48
12.07.2023 23:00;19;47
13.07.2023 0:00;20;51
13.07.2023 1:00;20;45
13.07.2023 2:00;22;50
13.07.2023 3:00;22;52
13.07.2023 4:00;21;55
13.07.2023 5:00;20;50
13.07.2023 6:00;20;45
13.07.2023 7:00;21;50
13.07.2023 8:00;21;49
13.07.2023 9:00;23;47
13.07.2023 10:00;19;52
13.07.2023 11:00;19;46
13.07.2023 12:00;23;45
13.07.2023 13:00;22;50
13.07.2023 14:00;23;54
13.07.2023 15:00;18;55
13.07.2023 16:00;19;51
13.07.2023 17:00;22;47
13.07.2023 18:00;20;52
13.07.2023 19:00;18;50
13.07.2023 20:00;21;51
13.07.2023 21:00;18;47
13.07.2023 22:00;19;45
13.07.2023 23:00;21;51
14.07.2023 0:00;21;54
14.07.2023 1:00;20;46
14.07.2023 2:00;23;47
14.07.2023 3:00;21;47
